# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
15026	504.300
14858	504.600
14934	504.700
15350	504.800
15318	504.900
15118	505.000
15078	505.400
15210	507.500
15198	507.700
15422	508.100
15202	509.400
15314	509.700
15218	513.500
15398	515.200
14886	515.800
15298	516.500
15190	517.300
15030	518.500
15182	518.500
14930	518.900
15082	519.100
14854	521.000
14922	521.200
15274	523.000
15414	524.400
14866	524.700
15222	524.800
15174	525.100
15306	526.200
15242	527.000
15374	527.200
15002	527.800
14986	528.200
15026	532.600
14874	532.700
15226	533.000
14938	533.100
14974	533.100
15262	533.200
14970	534.200
15070	536.600
14906	539.100
15154	539.900
15338	540.300
14934	541.300
14958	542.900
14870	543.600
15142	544.800
15030	545.400
15370	545.500
15270	546.400
15222	546.800
15366	547.000
15322	547.100
14978	548.400
15406	549.100
15402	550.700
15314	552.500
14990	554.400
14874	554.500
15066	554.900
15062	555.500
15342	555.500
15318	556.000
14942	557.800
15354	559.400
14854	559.700
14918	559.700
15126	560.000
14858	562.700
15326	562.800
15358	563.100
15078	563.400
15410	563.500
15246	563.900
15302	568.100
15266	568.300
15298	568.700
15190	569.000
15082	571.200
14986	571.400
15034	573.800
15026	574.100
14886	574.400
15138	575.000
14902	575.300
15346	575.400
15010	575.800
15238	577.800
14922	580.000
15242	580.300
15310	580.300
15414	580.800
15122	582.900
15166	585.800
14894	588.400
15070	589.800
15378	591.300
15362	591.500
15318	591.800
15078	592.200
15174	592.500
15110	592.600
15366	592.800
14974	594.000
15030	595.100
15214	595.100
15286	595.400
15046	595.700
15326	596.200
15086	598.000
14918	598.400
15350	600.200
15114	600.900
15222	601.000
15314	601.200
14890	603.000
15102	603.900
14942	605.800
15410	607.000
14874	610.200
15334	610.200
15366	610.200
15198	610.300
15146	610.400
14870	611.400
14950	613.000
14854	613.700
15138	616.400
15114	616.600
14994	617.100
15106	617.200
15370	617.500
15302	618.300
14990	620.600
15290	620.600
15030	621.500
14938	621.900
15426	622.500
15354	627.500
14918	627.600
15122	628.600
15202	628.600
15070	631.800
14850	632.300
15010	632.400
15082	632.600
15002	633.800
15274	635.700
15086	638.300
15298	638.300
14854	638.900
15178	639.800
15346	641.500
14986	641.800
15154	642.200
15414	642.900
15026	644.400
14934	647.000
14958	647.400
15406	647.500
15318	649.300
15238	651.300
15226	651.600
14922	652.400
14950	653.400
15322	653.500
15058	653.800
14874	654.900
14994	655.200
15198	656.900
15378	661.000
15222	661.500
15342	662.300
14978	662.800
14942	663.400
15038	666.800
15018	667.200
15114	667.200
15062	668.500
15326	668.500
15066	668.800
15350	669.700
15030	670.100
14846	671.600
15166	671.800
15070	671.900
15262	673.000
14998	673.100
14946	673.800
15082	676.800
14918	680.200
14890	683.300
14854	684.200
14942	685.400
15214	686.300
15078	686.800
15366	687.000
15426	689.300
15090	689.400
15066	689.600
15358	690.000
14974	690.200
14886	690.500
15030	690.600
15238	692.100
15390	693.100
15298	693.600
15370	696.200
15102	696.800
15406	699.000
15266	699.200
15186	699.900
15110	702.800
15218	702.900
14910	703.600
14986	705.000
14850	705.200
15038	705.200
15318	705.800
15354	706.200
15302	706.500
15174	706.800
15026	706.900
15362	707.000
15138	707.300
14870	708.600
15150	710.300
15122	710.400
15014	711.300
14946	711.700
15230	711.700
15298	713.800
15306	714.000
15290	714.200
15190	715.300
15258	715.800
15310	718.400
14954	718.900
15066	720.700
15010	722.000
14858	722.500
15346	723.200
15410	726.100
15174	726.800
15422	726.800
15202	727.700
14942	727.900
15366	728.200
15102	728.800
15198	729.400
14854	730.200
15218	730.300
15270	731.000
15222	731.400
15150	735.100
15302	739.500
15318	741.300
15038	741.500
15214	742.100
15374	743.300
15190	743.500
15154	743.800
15170	744.300
15002	744.600
15030	747.300
14922	747.800
15350	748.000
15082	748.300
14938	748.500
15166	753.700
15326	753.800
15078	756.800
14950	757.800
14954	758.600
15026	760.900
14898	761.000
14874	761.300
14934	761.300
