# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
5538	500.100
9182	500.200
7950	501.300
7230	502.600
7158	502.700
5306	502.800
7546	502.900
8558	502.900
9678	503.100
7014	503.200
8762	503.200
9362	503.300
5334	504.000
7538	504.200
8618	504.300
6046	504.500
5418	504.700
7942	504.700
7534	504.900
7530	505.100
7714	505.100
6210	505.300
5550	505.400
6546	505.400
8598	505.700
8706	505.700
7726	505.900
6614	506.100
6238	506.200
8074	506.300
6258	506.500
9662	506.700
7678	506.800
8206	507.000
6122	507.400
8090	507.400
6602	507.600
8690	507.800
8526	508.000
8338	508.100
9030	508.400
5646	508.700
8830	508.800
6194	509.100
8454	509.100
9270	509.200
7450	509.800
6586	510.700
9366	511.900
9354	512.400
7218	512.600
8414	512.900
5438	513.200
6838	513.200
7866	513.800
6690	514.300
5510	514.400
7346	514.400
6418	514.600
8574	514.800
7370	514.900
8082	515.200
8294	515.700
9314	515.700
5726	515.900
7586	516.400
8990	516.500
6702	516.600
8142	516.600
8970	516.800
7782	517.000
5358	517.100
5454	517.100
9622	517.100
9638	517.100
7994	517.200
9670	517.200
5414	517.500
5846	517.500
6758	517.600
9014	518.200
7398	518.300
7918	518.300
9398	518.500
8150	518.700
6522	518.800
8310	519.000
8442	519.000
8694	519.100
5410	519.200
5570	519.200
5618	519.200
8662	519.200
7558	519.400
5854	519.500
9442	519.600
9566	519.600
6322	519.700
5614	519.800
6022	520.100
9266	520.300
5638	520.400
7458	520.400
5950	520.500
9630	520.600
5466	520.700
8482	520.800
9538	520.800
8230	521.000
8678	521.000
8594	521.100
7030	521.300
8806	523.200
7970	523.300
5654	523.700
7186	523.800
5914	524.000
8614	524.500
5702	525.300
7194	526.100
7262	526.100
8670	526.200
9122	526.300
6378	526.800
7390	528.000
8686	529.600
8234	529.900
8430	530.000
5710	530.200
8754	531.000
7498	532.000
8306	532.100
6042	532.200
5766	532.400
8962	532.400
7522	533.000
9410	533.000
7482	533.200
6210	533.400
7338	533.500
7694	533.500
8554	533.500
5738	534.300
6822	534.800
7130	534.900
7910	535.100
7410	535.200
8354	535.200
8982	535.300
6986	535.600
6282	536.100
6582	536.500
6410	536.600
7530	537.100
5426	537.200
7062	537.200
9150	537.300
5942	537.400
7046	537.400
7066	537.400
