# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
14947	500.100
15355	502.100
15007	503.500
15307	503.500
15083	504.700
15107	504.700
14915	505.800
15067	505.800
15059	506.200
15119	506.500
14863	506.800
15303	508.100
14991	508.300
15319	509.000
15055	509.200
15207	510.300
14935	512.500
15187	512.600
15227	514.200
15079	514.300
14867	514.600
15279	515.100
15235	516.800
15127	517.700
15343	518.400
15143	520.000
15151	520.500
15371	522.200
15035	523.600
14919	523.900
15051	527.300
14963	527.800
14911	533.600
14855	535.100
15239	535.100
14887	535.400
15339	535.400
15387	535.800
15019	536.600
15391	537.000
15275	538.500
15183	539.600
15003	541.000
15171	541.500
15379	542.500
15095	542.600
15067	543.400
15147	543.900
15123	545.600
15007	548.200
15375	548.800
15207	549.800
15127	550.200
15023	550.500
14975	553.700
14859	554.000
15175	555.500
15195	556.400
15235	556.700
15343	557.800
15407	559.100
15011	559.200
15219	559.700
15239	559.800
14923	560.800
15079	562.100
14967	562.900
15279	563.200
14911	563.300
15019	563.500
15155	564.900
15315	565.700
15039	569.100
15251	570.800
15403	573.800
15163	574.200
15367	574.900
15371	575.100
15215	575.600
15387	576.400
15043	576.500
15207	576.500
14991	576.800
15027	578.700
15103	579.100
15395	579.300
15363	580.500
15319	585.000
14979	585.500
14975	586.100
15327	586.600
15151	586.800
15175	588.100
14963	588.300
14919	589.200
15239	590.800
15431	593.500
15227	596.000
14971	596.400
15031	600.000
15115	601.000
14875	601.100
15119	601.800
15279	604.200
15307	604.800
15075	605.400
15211	608.400
15007	609.600
15183	610.800
14903	612.200
14955	613.400
15123	614.700
15111	614.800
14863	615.300
15035	616.000
15407	616.500
14907	617.300
15375	617.500
15151	619.000
15147	619.400
15251	620.100
15299	621.400
14975	622.100
15215	622.500
15283	624.500
15379	625.600
15327	625.900
14947	626.200
15091	626.400
15339	627.900
15127	628.400
14891	629.200
15259	629.500
15415	630.300
14899	631.800
15055	631.900
15319	633.500
15063	635.300
15343	636.500
14991	637.000
14971	638.700
15431	639.600
15383	640.500
15071	640.800
15163	642.400
15267	642.400
15235	642.600
15059	643.300
15151	645.000
15327	647.400
14847	647.600
15003	648.300
14919	649.100
15271	651.500
14875	652.800
14999	653.200
15119	654.400
15027	654.500
14859	655.500
15387	656.200
15435	657.100
14955	659.200
15179	660.400
15135	661.700
15175	664.400
15283	664.500
15203	668.900
14931	669.600
15379	669.600
15371	670.100
15315	671.700
15391	672.200
14907	672.400
14947	672.400
14963	672.700
15079	673.000
15163	675.500
15195	679.000
15291	680.600
15007	681.800
15407	682.400
14971	685.100
15115	685.600
14915	685.900
15103	686.800
15187	687.900
15295	688.400
15063	688.800
14935	689.100
14955	689.100
15023	689.500
14959	689.600
15147	690.200
15275	690.900
15247	691.100
15067	692.300
15071	692.400
14923	692.500
15031	692.700
15151	694.900
14891	696.000
15395	696.500
14975	699.400
15107	700.100
14991	702.300
14879	704.900
15371	706.000
15299	710.600
14931	711.100
15039	711.400
15011	711.700
15271	712.400
15363	714.800
15327	714.900
15387	716.000
15207	716.300
15127	720.100
15367	720.300
15203	722.300
15023	723.200
14891	723.300
15151	723.300
15331	723.700
15311	724.300
15139	725.300
15055	726.200
15339	726.400
15175	726.900
15259	727.900
14947	729.200
15131	729.900
15015	732.700
15355	733.100
15299	735.200
15059	736.300
15003	736.900
14955	737.800
15115	738.300
15119	740.300
15351	740.900
14903	741.300
14963	741.400
15383	741.700
14991	741.800
15407	743.000
15147	743.300
15079	743.500
15279	743.700
15315	743.700
14951	743.800
15047	743.800
15379	744.100
15111	744.200
14935	744.800
14911	745.600
15163	747.100
15179	748.900
14971	751.500
15399	751.600
15083	756.100
15127	760.600
14875	761.000
15287	761.700
14967	763.800
15343	764.500
15435	764.900
15155	765.000
14919	765.100
15283	765.100
14995	765.200
14907	765.500
15235	765.600
15011	768.200
15167	769.300
15091	771.400
14891	772.000
14987	773.100
15391	773.500
15215	778.500
15175	779.100
14911	779.200
15143	779.400
15291	782.200
15019	782.300
15299	782.600
15355	782.700
15371	782.900
15003	783.400
14899	785.000
15111	785.700
15395	788.100
15399	788.200
15199	788.700
14903	789.200
15251	791.600
15099	793.300
14863	795.400
15027	796.000
14991	796.300
15259	796.400
15151	796.600
14847	797.400
15107	797.500
15187	798.800
15023	799.600
15327	801.500
15387	804.900
14895	805.300
15163	806.400
15119	807.100
15407	807.500
15147	807.600
15271	808.900
15343	809.200
15375	809.600
15159	811.600
15083	811.800
14975	812.100
15127	812.200
15199	812.300
15039	812.500
15123	812.500
15307	812.600
15419	813.000
15367	813.900
14899	814.400
15339	814.400
15379	814.500
15279	815.400
15047	815.600
15003	816.900
14911	818.000
15207	818.500
14971	818.600
14855	821.600
15275	823.000
15155	824.500
15411	825.200
14851	825.800
15235	826.000
14951	826.400
15255	827.700
15059	827.900
15095	827.900
15091	829.000
14947	829.700
14923	831.300
15319	832.200
15019	833.100
14959	833.400
15179	833.800
15435	834.800
15371	835.100
15195	836.100
14979	837.200
15107	837.300
15315	838.100
14887	839.400
14911	839.700
15111	841.100
15399	842.600
14975	844.400
14931	845.900
14891	846.600
15279	846.900
14991	848.300
15207	849.900
14967	851.000
14871	851.900
15007	854.600
14895	854.900
15087	855.400
15367	856.600
15243	857.800
15103	858.700
14915	860.400
14907	860.500
15187	860.600
14987	860.900
15311	861.300
15215	862.300
15031	862.900
14903	864.000
14943	866.400
15355	866.500
15151	866.700
