# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
4472	501.100
4440	504.200
4724	504.500
4428	505.300
4168	505.600
4312	505.700
4644	505.800
5276	506.100
4176	506.500
4788	507.700
4412	511.800
4704	516.300
4676	518.300
5256	518.700
5268	518.800
5248	520.000
5128	521.000
4388	524.100
4844	524.700
5144	528.000
5084	529.700
4536	532.700
4320	535.800
5220	537.500
4224	539.200
4660	540.300
4460	540.600
4540	540.800
5192	542.400
4712	542.900
4984	543.600
4676	548.300
4636	549.400
4788	549.900
4164	555.600
4428	558.900
4748	559.100
5188	559.100
5208	559.100
4192	559.200
4908	559.500
4704	559.600
4208	559.700
4836	559.800
4624	560.300
4712	560.500
4404	560.900
4316	576.200
4768	576.200
5044	576.800
4224	577.300
4496	578.000
4272	580.100
4420	582.800
4188	586.400
5208	590.300
5220	592.900
4792	593.100
4840	595.200
5136	600.600
4476	600.700
5248	600.900
4352	603.600
5028	614.000
4816	614.600
5192	615.600
4380	616.700
4568	616.900
5128	617.200
4320	617.800
5292	621.000
4228	623.700
4564	624.200
5244	625.600
5296	626.300
4992	628.800
4312	629.000
4840	630.000
5240	633.900
4536	636.900
5124	639.600
4852	648.600
5008	651.800
4792	652.100
4596	652.200
4288	652.300
4828	652.800
4676	653.100
5220	653.100
4552	654.200
5052	654.200
4788	655.200
5032	655.700
4220	655.800
4224	656.600
4748	656.700
4616	657.300
4184	666.200
4628	667.000
5260	667.000
4192	669.600
5272	669.600
5100	669.800
5268	670.000
4744	670.100
5224	670.500
4984	670.800
5108	672.200
4208	672.700
4492	672.800
4172	673.000
4640	673.000
5140	673.900
4988	686.500
4940	688.000
4264	688.200
5056	688.200
5244	688.400
4852	688.700
4276	688.800
4404	688.900
4664	689.400
4500	689.800
5232	689.900
4580	690.400
4960	691.200
4160	691.600
4788	691.700
4436	692.400
4320	703.700
4928	705.500
4460	706.800
4140	708.800
4984	709.600
5044	709.800
4280	713.500
5076	723.600
4812	725.200
5252	725.400
4216	725.600
4568	725.600
4512	725.700
5268	725.700
4200	725.900
4584	726.000
4788	727.000
5156	731.400
4676	740.600
4320	741.400
5004	741.500
4184	741.600
4572	742.000
5208	742.000
4352	742.200
4496	742.200
4964	742.200
4472	742.400
4988	742.500
4912	742.800
5020	742.800
4956	743.000
5084	743.000
5160	743.400
4760	743.800
4884	744.300
5248	744.600
4672	744.700
4452	744.800
4536	744.900
4888	745.100
4188	747.100
5056	761.900
5224	761.900
4948	762.700
4908	762.900
4800	763.200
4704	763.400
4768	763.900
5136	763.900
4940	764.500
4672	766.500
4956	767.800
4984	776.900
4444	777.100
4836	778.900
4280	781.900
5252	782.700
4884	783.000
4180	783.600
4332	783.900
4540	783.900
5092	783.900
5032	784.200
4972	789.000
4336	795.700
5080	796.000
4532	796.500
4852	798.000
4320	799.100
4140	803.400
4796	803.600
4792	809.400
4536	810.100
4264	810.900
5044	811.500
4328	811.700
4356	812.200
4564	812.200
5192	812.400
4512	812.600
4544	813.200
4804	813.400
4272	813.500
4572	813.800
5244	814.300
4444	829.900
5124	831.000
4680	831.600
4676	831.900
4980	835.700
5156	836.800
5224	846.200
4984	847.900
4196	848.500
5180	849.100
5052	849.400
4976	849.600
5204	849.900
4344	850.900
4328	852.700
5248	854.300
4788	864.900
5232	865.800
4952	866.100
4684	866.800
4780	867.200
5108	868.700
4184	869.200
4680	870.000
4844	879.500
4276	880.400
4504	881.900
4980	883.800
4836	884.200
4404	884.300
5276	884.500
4224	884.800
5208	885.100
5084	885.400
4436	887.800
4164	888.300
4384	889.000
4532	889.100
4940	889.400
4708	899.500
5044	899.800
4704	905.100
4644	907.000
4688	909.100
