# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
12453	502.600
14341	502.600
13613	503.900
13709	504.000
12737	504.200
12905	504.800
13797	504.800
12877	504.900
13769	504.900
13857	504.900
14385	505.400
13089	505.600
12657	513.700
13401	515.500
13081	516.100
12221	517.300
14673	517.900
14473	518.500
12081	519.500
12969	520.100
13737	521.600
14737	522.400
13793	522.700
11989	524.200
14773	524.600
14505	525.500
13229	526.000
13069	541.300
14269	541.600
13105	542.000
13645	542.400
12421	545.900
14177	545.900
14617	546.000
12585	549.400
14301	553.100
13413	554.900
14093	555.200
12109	557.300
14049	557.500
12657	557.600
14545	558.100
14485	558.800
13533	559.100
13853	559.300
13561	562.000
14805	570.400
13045	571.500
14777	573.500
13601	573.800
13361	573.900
13121	574.200
13557	574.300
13305	574.600
14129	574.700
12333	574.900
12769	575.700
13089	575.700
14845	576.500
12821	576.700
13729	576.900
13857	585.000
12349	585.100
13613	590.000
12729	591.700
11989	593.900
12229	594.200
14817	594.700
12389	595.600
14721	595.700
12349	599.100
14833	599.100
14429	607.200
14125	607.900
12365	610.200
12409	610.500
12961	610.500
13117	610.700
13453	619.600
12137	622.600
13801	624.700
12045	625.200
14469	627.500
12769	628.400
12789	628.800
12005	630.100
12721	631.600
14413	635.300
14749	638.100
12245	638.600
14525	640.000
11989	640.200
14365	640.800
13225	643.400
12129	645.700
13077	647.100
13429	651.800
13781	651.800
14545	653.800
14509	660.400
13793	660.900
13509	661.500
14001	664.700
12389	665.000
13901	668.800
13557	669.000
14673	669.000
13661	670.700
14269	670.900
12017	671.200
13001	671.500
12441	671.800
13533	672.200
14069	672.200
12321	672.400
14417	678.800
12173	679.500
13709	681.400
14773	685.600
14717	686.500
12669	687.000
14049	687.700
14617	688.100
12537	688.500
12245	688.600
13013	688.800
12697	689.200
13229	689.800
13593	690.500
13493	698.800
13533	699.200
12453	699.700
13789	703.200
14313	704.100
14565	708.700
14365	711.100
12293	711.600
13509	711.800
13857	714.500
14113	714.600
14265	717.700
12149	718.400
13433	721.000
13413	721.800
14461	721.900
13713	722.300
13429	722.900
14505	723.000
12341	723.800
12221	723.900
14709	724.200
12233	725.500
13921	725.800
13561	726.200
14545	726.800
13285	728.100
12121	729.000
12137	737.100
12185	739.900
12153	740.300
14653	740.700
14721	741.700
12173	741.900
13513	742.000
14081	742.700
13413	749.100
12581	750.800
12961	756.700
14717	760.800
14845	761.700
14741	778.800
12993	780.400
13089	783.200
13557	785.300
13853	786.800
14101	793.600
12233	793.900
12429	795.000
13685	795.000
14337	795.100
13681	795.200
14289	795.600
14773	796.500
12265	796.800
12493	796.900
13021	800.500
14721	802.800
14517	806.100
14041	806.800
14781	810.500
14693	811.500
12141	811.600
14709	811.700
14257	812.500
14413	812.900
14825	813.000
13709	817.200
13469	819.300
11993	820.900
13457	824.400
13429	824.600
13029	825.600
13001	827.300
14317	829.100
12309	830.900
13857	831.500
14721	832.000
13557	832.300
13229	833.700
13361	837.900
13381	838.300
14493	840.700
12453	846.300
13601	846.300
13533	846.400
12541	847.300
13045	847.600
13773	847.700
12861	849.500
13541	849.600
13449	849.800
12545	850.900
12137	851.800
14677	852.800
13765	854.600
12421	859.600
13649	860.800
14693	861.100
12121	861.700
12657	864.400
13653	865.300
13661	872.000
12221	874.000
14525	874.600
13533	877.200
13001	879.800
13561	880.900
13989	881.200
14505	882.200
14069	883.500
13557	883.600
12389	884.800
14845	886.200
12321	886.300
14705	886.300
13489	886.500
13365	889.000
14365	894.900
14113	895.600
12905	898.100
14309	898.500
13761	900.800
12245	901.700
14653	902.200
13985	904.400
13021	904.600
12557	906.100
14305	907.300
14661	908.600
11989	910.500
12121	910.500
14321	914.200
13417	915.000
12229	921.100
14669	927.400
12221	931.500
12597	931.600
13749	931.700
14561	932.300
12437	932.800
13861	932.800
14269	932.800
14385	933.400
13069	938.100
14193	938.400
13121	939.000
13269	940.000
12377	940.400
13361	940.900
12381	941.100
13685	941.100
12277	941.200
13089	942.000
11989	944.600
14673	944.600
13681	944.700
13013	946.400
12693	955.700
14845	956.200
12185	958.900
12725	959.600
12581	959.800
12285	960.200
12425	960.200
14561	960.200
12257	960.400
12077	960.500
14513	960.500
12773	960.800
12869	961.200
14701	961.200
13857	962.400
12309	967.000
13641	974.600
14485	974.600
12173	976.200
13101	976.700
14109	977.600
14025	977.900
13869	978.100
12873	978.400
14629	978.400
13393	978.600
11993	979.900
13509	980.000
12389	980.100
13285	980.200
12017	985.100
12137	986.400
12845	989.500
14277	989.600
14093	989.900
14517	990.600
13477	992.300
13561	992.600
13617	993.200
12877	994.000
12245	994.200
12749	994.700
12461	994.800
13233	996.200
14509	1001.000
13653	1001.700
13489	1002.000
14505	1003.600
13549	1006.900
14777	1007.100
13601	1008.100
14525	1009.400
14053	1010.400
14301	1010.400
14177	1010.500
14817	1010.600
13789	1010.700
14721	1021.800
13865	1022.600
13725	1025.600
12001	1025.700
14049	1025.800
14545	1027.100
11993	1027.200
13113	1027.200
13641	1027.400
12173	1028.100
14693	1028.700
12249	1039.700
13709	1041.200
14709	1041.600
12921	1041.700
12993	1042.000
14773	1043.100
12637	1044.200
12317	1045.100
13089	1045.100
14001	1045.200
14309	1045.200
13441	1045.300
13453	1048.400
14437	1049.200
12693	1053.200
14653	1053.300
13613	1054.000
13113	1056.300
11981	1056.600
12229	1060.100
12773	1063.500
13397	1064.300
12037	1064.500
13045	1064.600
13865	1065.400
14069	1066.000
11977	1069.600
13965	1070.200
13513	1072.600
13321	1075.500
13013	1079.400
14677	1080.400
12441	1081.500
14721	1081.700
13957	1083.200
14777	1083.200
12949	1083.300
12937	1083.700
13297	1084.600
14081	1086.700
12993	1087.300
14845	1088.200
12281	1089.700
12905	1093.400
14149	1094.000
13061	1094.200
14621	1094.600
14509	1095.000
14525	1097.500
12245	1099.200
14493	1104.600
12057	1106.500
12637	1108.400
14241	1108.800
12405	1112.500
14105	1115.700
12389	1118.400
13433	1119.800
13593	1122.000
13561	1122.900
12017	1126.800
14545	1127.300
12657	1128.400
13965	1129.300
12737	1130.200
12525	1130.900
13029	1133.300
13429	1135.300
12437	1136.500
12785	1140.200
13025	1142.000
12589	1144.000
13857	1144.300
13305	1146.300
12633	1155.600
14737	1157.700
12081	1159.000
13473	1160.300
13269	1161.800
12865	1162.400
12197	1164.300
13089	1164.500
13461	1169.800
14545	1169.900
13429	1171.200
12333	1173.100
14385	1174.800
14845	1175.300
12317	1177.300
12629	1177.400
12777	1177.500
14709	1177.700
13493	1178.700
13837	1179.200
13861	1179.200
13501	1179.600
13065	1179.700
12609	1180.300
12673	1184.200
13045	1185.000
14565	1186.100
12421	1187.800
12753	1189.100
13141	1190.900
13601	1190.900
13433	1193.400
13625	1195.300
12057	1195.700
13901	1196.000
14105	1197.800
13365	1203.600
13613	1204.900
14661	1205.500
13485	1206.100
12529	1206.800
14397	1207.500
12865	1212.500
14513	1213.200
12961	1213.500
12545	1214.400
13229	1214.500
14689	1215.000
14237	1215.100
13165	1215.200
12657	1215.300
14069	1215.400
12277	1222.000
12141	1225.400
13213	1226.000
12281	1226.500
12081	1227.200
12585	1228.100
12869	1229.100
12365	1231.100
13701	1231.800
14341	1234.600
12609	1234.800
13045	1236.000
12453	1236.300
14269	1238.400
13029	1238.800
14781	1241.400
14385	1243.900
13613	1244.700
12221	1245.600
12041	1246.100
13629	1246.100
13621	1246.500
12777	1249.000
13725	1249.500
12525	1253.800
14729	1257.600
14193	1257.900
13797	1259.700
13365	1260.000
12693	1260.400
14545	1263.000
12629	1264.200
11997	1266.400
12065	1266.500
13777	1267.700
14097	1268.800
13953	1269.400
13357	1276.200
12789	1276.300
13857	1280.100
12769	1280.900
13513	1281.400
14477	1281.400
14721	1282.500
12757	1283.200
13805	1283.700
14805	1287.100
12109	1298.400
13485	1299.100
13045	1299.300
13861	1299.900
13225	1300.000
12153	1300.500
12905	1300.600
13781	1301.500
12021	1302.200
12525	1302.700
14693	1303.600
12721	1303.700
13793	1303.900
14593	1306.100
11989	1316.600
14705	1317.800
12649	1318.600
12429	1319.700
12209	1320.200
13613	1320.500
14505	1321.600
14433	1324.300
13361	1325.900
13165	1329.400
14525	1329.800
13489	1330.800
13641	1331.500
13373	1331.600
14093	1333.700
14505	1334.200
12141	1336.200
11993	1336.700
13469	1337.700
12885	1338.700
14173	1338.800
14485	1339.800
12905	1341.100
12365	1341.500
13869	1342.100
13593	1342.500
12481	1343.500
13965	1343.500
14109	1343.500
14177	1343.500
12109	1343.900
13173	1346.400
12245	1346.900
12777	1347.900
12129	1348.200
14285	1348.200
13045	1350.100
12633	1354.400
13769	1354.600
13429	1355.200
13145	1360.800
12657	1360.900
12877	1361.600
13249	1361.900
14545	1362.300
12001	1365.200
13889	1367.300
13801	1370.000
12225	1370.300
13321	1370.400
14025	1370.400
11989	1371.100
13285	1376.800
13985	1376.900
13477	1381.200
14049	1383.400
12137	1384.800
14613	1385.000
12669	1386.300
13213	1387.600
13345	1388.800
12765	1389.200
14805	1395.900
12017	1401.600
13029	1401.800
12357	1402.200
13449	1402.400
13089	1402.700
13601	1402.700
14009	1402.700
14505	1402.800
14321	1403.300
12721	1404.300
12265	1406.300
13913	1406.900
13229	1408.900
14653	1411.200
12077	1415.000
14705	1417.900
14773	1418.300
12249	1420.900
12981	1421.000
14177	1421.600
13857	1422.600
14101	1424.000
13993	1428.900
12313	1436.100
14573	1436.700
14709	1437.200
12697	1438.000
12053	1438.900
14693	1438.900
13121	1439.300
13117	1439.400
14141	1439.400
14669	1440.400
12285	1440.500
13481	1440.900
13021	1453.300
13393	1453.900
13861	1454.100
12557	1455.800
13601	1455.800
12437	1455.900
13045	1456.900
14493	1458.400
13069	1458.700
12265	1458.900
14653	1460.700
14309	1466.100
12821	1467.100
14605	1468.400
13709	1473.900
14693	1474.900
13857	1475.100
14441	1475.200
13429	1475.400
14365	1475.900
13089	1477.500
13229	1478.500
12141	1481.000
14665	1481.100
13641	1481.800
12333	1486.800
12225	1487.100
14689	1487.400
14265	1488.000
14773	1488.400
12453	1489.200
12961	1489.200
13957	1489.500
14341	1493.100
14125	1493.800
13857	1494.800
11977	1495.500
13141	1496.000
12933	1503.500
13533	1504.000
12045	1504.400
13461	1504.400
14677	1504.500
13733	1507.400
12769	1512.500
12697	1517.600
14613	1519.200
14421	1519.600
12853	1521.200
14337	1524.400
13549	1525.100
13725	1525.200
12333	1525.900
12657	1526.800
13085	1526.900
14525	1527.900
12389	1529.900
14025	1532.900
13045	1536.600
12137	1540.100
12481	1542.000
12705	1542.200
13469	1542.200
13341	1545.600
14305	1546.300
14549	1546.300
14693	1547.800
13789	1558.400
14689	1558.600
12065	1560.900
14613	1574.400
11993	1574.600
12229	1578.000
13601	1579.400
14577	1579.800
14509	1580.200
12961	1580.400
14605	1580.800
12225	1580.900
12193	1582.100
12769	1582.400
14729	1586.500
14749	1591.300
13045	1592.300
13793	1594.200
14565	1596.500
13321	1604.400
13709	1607.200
14689	1607.500
13513	1607.600
12657	1609.200
14109	1610.100
13781	1616.100
13345	1618.300
12953	1618.400
12429	1622.700
12141	1624.900
13533	1626.500
13449	1629.300
13857	1630.800
12821	1634.300
14549	1635.200
13429	1636.000
13441	1639.800
12737	1640.100
13561	1641.000
12601	1641.200
14145	1642.100
13601	1642.700
12541	1643.600
12761	1643.600
13433	1648.400
13289	1650.100
12697	1650.400
12441	1651.300
12413	1654.500
14737	1654.700
13069	1655.400
14421	1655.500
12109	1660.200
12437	1668.900
14817	1670.200
12389	1670.900
13641	1671.300
13849	1672.300
12753	1673.300
13961	1673.400
12941	1673.800
13737	1673.800
14209	1673.800
12869	1673.900
14433	1674.500
13985	1681.800
13121	1684.000
13265	1684.900
13229	1685.000
14617	1687.000
14565	1687.100
13377	1687.800
13789	1688.000
14517	1688.900
13013	1690.200
14505	1690.500
12349	1691.800
13837	1692.000
13557	1692.100
12545	1692.200
14613	1692.200
12137	1693.300
13533	1693.400
13513	1695.300
13469	1704.600
12189	1706.300
14093	1707.200
12357	1710.000
12305	1710.100
13685	1712.600
14497	1712.700
12317	1713.700
13145	1713.800
14177	1714.300
14449	1714.600
14845	1714.600
14125	1714.700
12121	1714.800
13557	1716.100
14001	1722.000
14709	1722.700
13293	1722.900
12229	1726.600
12769	1726.700
12773	1727.900
13429	1730.500
12825	1738.200
13373	1742.800
14317	1743.600
13701	1743.700
13237	1744.000
13857	1744.100
12485	1750.400
13281	1751.700
14485	1756.400
13025	1756.900
14737	1760.100
13061	1762.600
14161	1764.400
14365	1765.100
13613	1765.900
12557	1771.700
14049	1773.800
12121	1774.000
13045	1774.300
14793	1774.700
12341	1775.000
13557	1775.000
13413	1775.500
13433	1775.500
12001	1775.600
14289	1777.700
12657	1787.800
14605	1789.200
13245	1789.800
14493	1790.100
13513	1791.700
12737	1793.400
13993	1793.600
14737	1795.200
12741	1795.400
12269	1795.800
13709	1796.200
13769	1796.800
14505	1801.700
12017	1801.900
14109	1802.900
13429	1804.700
14305	1805.500
13373	1806.400
14125	1806.900
14337	1807.600
14689	1808.100
14769	1808.800
12905	1809.400
12993	1811.400
13093	1812.400
14661	1813.300
13681	1813.500
13125	1814.800
13537	1814.900
13021	1820.200
13233	1822.000
14081	1824.200
14437	1825.300
12005	1825.700
12197	1826.900
14349	1828.400
12493	1828.500
14361	1828.500
14093	1829.800
12857	1830.000
14773	1832.900
13361	1834.200
12389	1840.200
14433	1840.300
14457	1841.400
14441	1841.600
14557	1842.200
12405	1842.300
13533	1842.500
14233	1849.700
13645	1850.400
13793	1852.900
12769	1853.000
13021	1854.000
13289	1854.900
13217	1858.000
14685	1859.100
14845	1859.500
14285	1862.200
14505	1863.500
13617	1865.300
13837	1866.600
12857	1873.200
12869	1873.700
13229	1876.200
13909	1877.000
13433	1877.100
12981	1878.300
14485	1878.600
14721	1879.500
13965	1881.300
14337	1882.300
13321	1884.000
12017	1891.900
13641	1895.400
12441	1896.700
13857	1896.700
12661	1897.300
14749	1897.600
13513	1904.400
14693	1904.500
14529	1904.900
12277	1908.700
13545	1909.900
13229	1914.600
14257	1915.100
13045	1915.600
12153	1916.400
12329	1918.200
14385	1920.100
12909	1923.500
13653	1924.600
13345	1925.900
13761	1931.700
14069	1932.600
13461	1932.900
13089	1933.700
13669	1934.200
12293	1934.600
12333	1934.800
12137	1935.000
12981	1938.700
13013	1938.800
14125	1941.000
13069	1943.000
14505	1943.600
12437	1946.400
12821	1947.700
13289	1949.300
12753	1949.600
13333	1950.900
14301	1951.200
12905	1953.900
12117	1954.200
12001	1955.200
14673	1959.200
12249	1961.000
13413	1961.300
14433	1965.200
14001	1966.700
14341	1969.600
12233	1972.100
14705	1972.100
12453	1973.300
13045	1973.300
13461	1977.600
13089	1977.700
12141	1979.400
13701	1981.100
14713	1981.100
13721	1982.100
13601	1983.100
12157	1984.300
14421	1985.600
13973	1988.600
12977	1989.500
13101	1989.600
12285	1990.300
13361	1991.100
12429	1993.700
12057	1994.800
14097	1995.800
14449	1996.300
12377	2000.300
14737	2001.900
14669	2002.000
12005	2003.800
14561	2004.400
12181	2004.600
11969	2005.200
13493	2005.200
12233	2006.500
14105	2006.600
13909	2008.100
13509	2008.700
12953	2009.000
14709	2009.500
12877	2011.300
14693	2014.000
12481	2015.400
12525	2016.900
13857	2017.600
13817	2021.100
13113	2021.300
12661	2025.700
14777	2027.200
13553	2027.500
13737	2030.700
13957	2036.500
13561	2039.200
12649	2040.300
12081	2040.600
12425	2041.000
12941	2041.100
12749	2041.500
14301	2041.500
13045	2042.500
14289	2043.700
14757	2044.600
14497	2046.700
14613	2050.100
13641	2051.500
14313	2053.300
13237	2054.100
12017	2054.500
14457	2055.000
14761	2056.800
13429	2058.800
12405	2059.100
13557	2059.600
12173	2061.000
12221	2063.700
14101	2068.100
14113	2068.100
14241	2068.600
12021	2069.600
12849	2074.000
13497	2075.500
14409	2076.000
14669	2077.200
12097	2077.300
12121	2080.100
13429	2081.500
14265	2083.200
14493	2088.300
14773	2088.400
14385	2088.600
12977	2090.200
13613	2091.700
12065	2092.800
12453	2093.700
13125	2097.600
14485	2098.000
14357	2098.600
12961	2099.500
14565	2103.200
13861	2103.400
12777	2104.100
12017	2104.200
13393	2104.500
13513	2104.900
13545	2105.400
13045	2105.600
12141	2105.700
13681	2105.700
14629	2105.900
14709	2108.800
12429	2113.300
14561	2115.100
12577	2115.900
12637	2116.600
14305	2117.400
14745	2118.600
12769	2119.200
13533	2120.900
14697	2121.800
13401	2122.000
13873	2122.200
14737	2125.900
14733	2132.800
12221	2133.400
13681	2134.000
12977	2136.600
13101	2141.600
13993	2141.600
13485	2142.300
14737	2144.000
13121	2149.000
13353	2150.100
12425	2152.000
14429	2154.200
14149	2155.900
13541	2166.700
13701	2167.000
13953	2167.800
12865	2168.200
12421	2168.500
12001	2169.700
12693	2170.300
13705	2171.900
13325	2172.000
12377	2178.100
14773	2180.800
14081	2188.900
13793	2190.200
12389	2195.800
13837	2196.200
14341	2197.300
14549	2201.300
12057	2202.800
12893	2203.600
14577	2203.800
12329	2203.900
11981	2204.100
12137	2204.300
13533	2205.400
12017	2210.100
14173	2210.100
14817	2215.700
14505	2216.000
14517	2217.900
14653	2223.900
14525	2224.200
12173	2224.700
12001	2224.900
12249	2227.900
13557	2229.600
14109	2230.400
12629	2236.500
12773	2236.600
13509	2237.200
13685	2237.900
12825	2238.100
12485	2239.200
13321	2240.100
12949	2240.800
12429	2242.400
14409	2242.500
12437	2244.400
14485	2244.800
13857	2244.900
12141	2246.800
12753	2250.100
12741	2253.900
14801	2256.700
13493	2257.000
14509	2260.500
13377	2260.700
14737	2266.100
12657	2268.800
13793	2269.900
14141	2270.100
12769	2275.600
14337	2281.600
13653	2281.900
14685	2281.900
12389	2284.800
13229	2285.100
14413	2285.300
13465	2285.400
14545	2285.500
13429	2285.600
12353	2286.000
12417	2286.300
13593	2287.100
14541	2288.000
12333	2296.400
13513	2303.600
14093	2304.400
14109	2304.900
12425	2308.800
12961	2313.000
12173	2313.400
13101	2313.400
13833	2314.300
14845	2314.500
14545	2315.400
14741	2315.700
14049	2316.700
13533	2317.800
14001	2318.600
14081	2320.400
13849	2320.500
12141	2320.800
13433	2320.800
12629	2325.100
12389	2325.400
13665	2325.600
12441	2326.500
12045	2328.500
12789	2329.700
14497	2331.900
13773	2333.400
13273	2334.700
12137	2335.800
13429	2338.400
12281	2339.200
12225	2339.900
13901	2340.200
12693	2340.300
14149	2340.500
14737	2340.600
13213	2352.000
14681	2352.500
14237	2352.700
12349	2353.300
13601	2353.600
12377	2353.800
13105	2354.500
13145	2364.500
13269	2369.500
13277	2370.400
13425	2370.700
13861	2370.700
12245	2371.200
13353	2371.300
12657	2371.800
13549	2372.000
12637	2372.100
12745	2372.200
13777	2372.400
14069	2372.400
13705	2372.700
13113	2382.100
14445	2388.700
13045	2390.100
14709	2392.600
12137	2392.900
11993	2393.400
12761	2394.900
14505	2399.900
13737	2400.900
13513	2402.200
14549	2404.400
14533	2404.600
13429	2405.000
14049	2408.300
14081	2410.700
14025	2412.200
12625	2414.100
14657	2418.100
13321	2419.600
13105	2421.900
14841	2421.900
12053	2422.600
13613	2422.800
12045	2423.100
12337	2424.500
12109	2425.500
14705	2425.600
12389	2427.000
14277	2427.800
14301	2427.900
12221	2440.600
13917	2452.800
12941	2453.600
13713	2454.400
13737	2454.800
13805	2454.800
13105	2455.100
13645	2456.700
14433	2458.900
13581	2459.100
12813	2459.400
12741	2460.000
14485	2460.200
14129	2462.100
13433	2463.200
12769	2466.000
12249	2467.300
14305	2467.900
11993	2468.300
13413	2470.900
12693	2471.900
14589	2476.800
13361	2477.600
13237	2478.100
12777	2478.400
14709	2478.700
13101	2479.000
13993	2481.000
14509	2482.900
14441	2485.600
12441	2486.400
13601	2487.500
12229	2487.900
12137	2489.200
14125	2489.700
14485	2490.100
14333	2491.400
13769	2492.000
12525	2492.500
14685	2493.800
12869	2497.900
13913	2501.600
13069	2503.900
12349	2505.100
13533	2505.300
13021	2505.600
12657	2506.600
12413	2509.000
13829	2509.500
12137	2509.700
12453	2513.600
13765	2521.200
13417	2521.900
13761	2522.100
14709	2523.200
12389	2524.700
14001	2525.700
13073	2525.900
12765	2526.900
13113	2528.800
13861	2529.200
14069	2530.100
12369	2534.000
14733	2539.500
13737	2542.400
13533	2542.600
14253	2542.700
12897	2543.300
14365	2545.100
13209	2545.400
12057	2548.800
12481	2555.700
14081	2559.200
12917	2561.100
13069	2561.400
12121	2561.500
13257	2561.500
13669	2561.900
12761	2562.500
13641	2562.700
13557	2562.800
12141	2562.900
13105	2563.800
12789	2568.700
12229	2571.200
12453	2572.400
12889	2572.900
14501	2578.400
13089	2579.400
14653	2581.200
14693	2582.200
12669	2582.400
12609	2584.100
12661	2588.500
14677	2594.100
14613	2594.800
13277	2597.300
12409	2597.600
14257	2599.500
14241	2599.700
14457	2600.600
12185	2600.800
12525	2600.900
13069	2600.900
14177	2602.300
12649	2604.500
13857	2604.900
12753	2605.200
14825	2605.400
13789	2607.500
14365	2612.500
12361	2612.600
13117	2613.600
14493	2615.500
12389	2616.300
13569	2620.000
13413	2621.700
13353	2629.400
13273	2630.400
12453	2630.800
