# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
5241	503.700
4373	504.600
4485	505.000
4497	505.000
4649	506.100
5185	511.700
4973	516.800
4657	517.500
4909	519.600
4261	520.700
4289	520.900
4829	521.500
5253	524.300
4341	524.400
4693	526.000
4861	527.400
4741	538.300
4705	539.500
5089	540.200
4781	540.500
4661	540.700
5057	542.100
5185	542.300
4749	542.400
4493	542.800
4573	544.000
4161	544.700
4793	545.000
4221	545.800
4389	546.500
5049	547.800
4745	549.800
4293	558.100
5169	558.200
4737	558.400
5293	559.000
4569	559.100
4297	559.500
4589	559.500
4513	559.700
5077	560.000
5105	560.200
4577	562.200
4789	562.600
5057	574.300
4809	575.600
5185	576.700
4481	577.100
4517	577.100
5229	577.200
4445	577.500
4469	579.500
4965	579.700
4681	580.300
5189	580.700
4917	581.500
4597	581.800
4629	581.900
4869	587.700
4337	588.800
4161	591.400
4541	592.600
4649	593.300
5293	595.200
4877	597.200
4621	600.000
5285	603.500
4181	604.000
5113	604.300
4173	605.600
5037	605.900
4149	606.500
5277	611.600
4953	613.400
4733	613.700
4537	616.400
4581	616.500
5129	618.400
5169	621.100
4569	622.100
4293	623.300
5249	623.700
4961	625.700
4761	625.800
5137	627.400
4217	627.500
4505	627.700
4785	628.400
5153	629.400
4793	634.000
4933	636.300
4289	639.000
4273	639.100
4453	646.900
5085	648.000
4285	648.700
5013	648.900
5249	651.700
4257	652.500
4417	653.000
5125	653.200
4365	654.200
4725	655.600
4677	656.700
4665	657.800
4557	665.400
5277	669.600
4341	670.200
4573	670.500
5209	670.500
5029	670.800
4781	672.100
4585	672.600
5173	673.100
4517	674.000
4413	676.400
4693	686.900
4773	687.200
4989	687.400
4965	687.700
4833	688.600
4885	688.800
4873	689.400
5293	689.600
4513	689.700
4289	690.900
5133	691.300
5001	691.400
4789	691.600
4649	694.700
4569	705.300
4737	705.500
4557	705.900
4665	707.000
4441	707.500
4781	707.600
4661	707.700
4225	707.900
4905	708.500
5193	708.500
4361	708.700
5093	708.700
4381	709.000
4389	710.000
4301	710.400
5273	713.000
4861	718.300
4801	722.700
5037	723.200
4517	723.300
5253	724.900
4729	725.000
5029	725.300
4849	725.500
5277	725.600
4337	725.700
5077	725.900
4409	726.100
5125	727.000
5141	728.100
4621	728.200
4613	730.500
4165	741.100
4413	741.800
4497	741.900
4965	741.900
4569	742.000
4313	742.600
4469	742.900
5065	742.900
4917	743.000
5113	743.400
4273	743.600
4193	743.900
5185	744.200
4161	744.400
4425	744.500
4581	744.500
4913	745.500
4229	762.200
4249	762.600
5169	762.700
4153	763.100
5249	763.200
5209	763.700
4577	764.100
5057	764.100
4581	764.300
4457	764.400
4141	765.500
4965	765.500
5265	765.500
4289	766.300
4405	766.500
5185	767.300
4793	768.300
4661	770.300
4177	781.000
4981	782.300
4821	782.900
4957	782.900
4597	783.700
4313	784.300
5029	786.300
5249	791.200
4473	791.300
5185	794.800
4793	795.000
4197	795.600
4617	797.100
4669	797.700
4709	798.800
5253	800.200
4713	800.900
4813	806.400
4233	810.300
4285	810.800
4801	811.100
4877	811.500
4221	811.600
5125	812.000
4605	812.700
4329	813.100
4729	813.200
4389	813.300
5005	813.300
5205	813.400
5281	813.400
4933	813.500
4973	813.500
4409	813.700
4977	813.800
4905	814.600
4573	830.200
5141	830.200
5293	831.500
4633	831.600
4493	832.900
4497	837.600
4429	848.100
4177	848.700
4169	848.800
4193	849.200
4837	849.300
5185	849.700
4253	850.400
4161	851.400
5277	851.900
4205	852.500
4705	858.300
4801	858.400
5077	863.200
4589	865.300
4405	866.200
5257	867.000
4353	867.400
4789	867.700
4821	867.700
4877	867.800
4481	868.200
5205	868.800
4301	869.500
4369	871.000
4577	871.100
4485	877.000
4861	879.200
4725	880.400
4741	881.100
4873	882.900
4749	883.000
4937	883.200
4685	883.300
4257	883.900
4505	884.100
5173	884.500
4965	884.600
5009	885.800
4337	887.400
4349	888.000
5125	890.200
5129	899.800
4929	901.700
4477	906.000
5245	906.500
4149	906.700
5113	909.700
4961	911.500
4157	913.200
4233	914.900
5201	919.000
5117	919.400
4597	926.300
4197	929.600
4165	929.900
4873	929.900
5021	930.100
4933	930.200
5045	931.000
4289	931.700
4353	932.400
4177	932.700
4829	932.700
4161	932.900
5153	932.900
4505	933.000
4573	933.400
5237	934.600
4513	942.600
4709	943.000
4693	945.000
5157	945.200
4685	945.900
4989	946.100
4605	946.800
5249	949.100
4557	949.200
5125	952.000
4385	959.900
4393	959.900
5117	960.100
5189	960.200
4273	960.300
4973	960.300
4689	960.400
4733	960.600
4185	960.700
4453	960.700
4869	963.200
4557	976.000
5297	977.300
4677	977.400
4365	978.000
4269	978.600
4573	980.300
4349	983.800
4705	985.300
5241	987.700
4517	988.900
4801	989.100
5201	989.400
4937	992.900
4293	994.000
4961	994.800
4445	994.900
4449	995.200
5113	995.500
5209	997.100
4249	997.400
5177	1006.900
5185	1007.200
5081	1007.800
4257	1008.400
5077	1009.600
4957	1009.700
4353	1009.800
5125	1010.000
4829	1010.200
4965	1010.200
4553	1010.600
5285	1010.700
4789	1010.800
4817	1010.800
4729	1010.900
4469	1011.100
4261	1011.300
4881	1011.500
4525	1011.600
4933	1026.200
4221	1027.900
5085	1027.900
4321	1028.000
4629	1028.000
4821	1028.100
4201	1028.600
4445	1028.900
4453	1039.000
4165	1042.700
4345	1043.900
5185	1043.900
4241	1045.000
5073	1045.200
4961	1045.500
5045	1045.500
5169	1045.700
5145	1046.300
4669	1046.500
4693	1048.100
5209	1048.100
4221	1049.200
4841	1049.700
5117	1051.600
4749	1058.000
4853	1058.300
4789	1059.900
4313	1060.700
