# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
13194	502.600
13246	502.700
14282	504.100
12666	504.500
12266	505.200
12630	506.200
12278	506.300
13982	507.800
12170	511.200
14330	515.900
14266	517.100
14838	518.000
13422	519.300
14246	520.200
13746	523.200
12786	523.800
14142	524.700
12822	525.000
13490	533.100
12198	533.200
14030	537.800
13346	538.900
13926	547.100
13066	548.900
14534	548.900
12998	550.000
13382	552.500
12222	552.700
12342	553.800
12418	558.400
13054	558.500
14254	567.000
12930	569.000
13934	571.900
12266	572.200
12634	573.100
13318	573.400
13490	573.500
12174	574.000
12846	574.000
14330	574.200
13350	574.900
13534	575.800
12254	581.000
13622	582.100
13818	585.800
14494	585.800
13010	586.000
14350	590.400
14498	593.100
12938	593.800
13958	594.100
14250	594.700
13642	596.900
14522	597.100
12538	599.000
14102	600.500
13118	602.100
12194	607.400
13194	607.400
12906	609.100
14330	609.300
14678	609.800
13050	609.900
13602	610.300
12978	610.400
12802	612.900
12042	613.300
13154	621.900
13266	625.300
12330	630.500
11986	636.000
13630	636.000
14474	636.200
14398	637.800
13622	640.300
12126	642.200
13762	649.400
12114	650.300
12254	652.300
12394	652.300
14678	655.000
14382	660.600
13910	661.400
14054	669.700
12162	670.900
12938	671.500
13642	671.700
13838	672.800
12538	680.600
12426	684.200
12042	687.400
12422	688.300
14514	688.800
14682	688.800
11978	689.800
14498	690.400
13990	692.600
13430	698.700
13706	701.800
14030	702.200
12114	702.900
14142	704.200
13958	705.000
12062	705.600
14338	705.900
13386	706.200
14382	706.400
12022	708.000
12642	708.600
13642	708.600
14494	711.000
13534	711.800
14798	720.000
14130	720.600
13098	721.100
13394	721.100
12210	721.300
12574	721.300
12290	722.100
12958	723.500
13050	723.700
13538	723.800
12926	724.000
13122	725.700
13374	726.300
13550	727.300
12386	728.100
13034	729.000
12686	733.500
13946	733.500
12134	735.400
12114	738.000
13066	740.700
13822	740.800
13470	740.900
12814	742.200
13378	742.300
12730	742.400
13762	742.800
12094	743.200
12230	743.700
13502	744.300
14678	758.700
12118	760.000
14494	761.900
12978	762.100
13050	763.400
12950	763.500
13338	763.500
12298	764.800
14446	771.200
13490	773.000
13886	782.300
14162	782.400
14458	782.900
14118	783.000
13734	783.500
13666	785.900
12266	794.300
14350	795.100
13342	795.800
12850	796.300
14066	796.600
12042	797.100
13426	802.700
14646	805.400
14338	809.800
12938	811.800
12114	812.000
14458	812.000
12498	812.400
14534	812.500
13046	812.900
13614	813.200
13734	815.000
13386	818.700
14730	820.300
13050	822.400
13966	828.100
14534	828.200
13958	829.600
12882	831.400
12090	832.200
13994	833.500
12842	835.300
12158	840.000
11974	840.900
12682	843.800
12730	844.000
13998	844.400
12926	846.200
14338	846.500
13278	847.700
12754	849.000
12198	849.400
13822	849.800
12042	850.000
14026	850.000
14782	850.700
12934	851.300
12998	853.300
12838	854.000
13690	857.100
12594	860.000
14754	861.000
12014	865.700
12958	868.400
13602	875.200
13162	879.700
12342	881.500
13046	881.900
12834	882.100
14534	888.700
13994	893.400
13878	901.800
12138	904.700
13470	905.300
13114	906.900
14398	908.200
12042	909.900
14774	910.800
13910	911.400
12198	915.100
13550	915.600
13586	916.100
14834	918.000
13398	918.500
12238	923.900
12438	924.000
12906	926.300
13534	927.600
13566	931.400
13642	931.600
13614	932.000
13958	934.300
14426	937.100
13110	939.500
12910	940.100
12978	940.100
13858	941.200
12250	944.400
14330	947.500
12666	948.500
12030	956.500
12994	957.500
12234	957.900
12042	958.400
12226	959.800
13382	960.000
14210	960.100
14550	960.100
12198	961.300
13690	961.800
12450	962.100
14802	962.600
14042	964.300
14114	970.800
14290	974.900
14050	976.600
13486	976.700
13122	977.200
14162	983.400
12930	987.000
13626	990.100
13470	992.200
13490	992.700
12246	993.000
12018	994.200
12214	994.200
14838	1000.200
12134	1000.500
14446	1001.000
12022	1007.400
12342	1010.100
12906	1010.500
13910	1017.400
13606	1022.900
13146	1024.400
12114	1025.600
13642	1026.000
14130	1026.000
12122	1026.400
14226	1026.500
13118	1026.600
12538	1027.600
12218	1027.900
13726	1028.100
13746	1038.400
12466	1041.000
14338	1041.200
14142	1041.400
12266	1044.500
13474	1044.600
12634	1048.300
12938	1048.800
13674	1049.100
14514	1049.200
12222	1051.100
13010	1057.000
13926	1057.100
14678	1058.100
14626	1061.100
12646	1062.500
13734	1062.900
13262	1063.400
12298	1064.500
13338	1065.300
13810	1072.300
12610	1072.500
13814	1075.100
13606	1079.100
14066	1079.700
14006	1080.200
13110	1082.100
11986	1083.100
12390	1088.400
12194	1090.300
13326	1093.600
14086	1094.100
13850	1094.200
13790	1094.700
12398	1095.600
12086	1102.000
12642	1104.100
13762	1105.200
14402	1106.700
13718	1107.000
13470	1108.900
12306	1109.100
13482	1109.300
13818	1111.000
12322	1113.500
14042	1113.800
13546	1114.300
13246	1116.200
13250	1122.500
14782	1122.900
14498	1123.000
12198	1123.600
13382	1123.600
13070	1124.100
14338	1124.300
12866	1124.500
13394	1125.000
14066	1125.400
12266	1126.900
14790	1128.700
13126	1129.300
14054	1130.600
13010	1137.400
13270	1143.600
12646	1145.800
13930	1147.500
13882	1161.000
14694	1161.000
12330	1163.200
13122	1164.800
13386	1171.200
12290	1171.700
12594	1172.300
14162	1172.700
13978	1173.200
12518	1174.400
12282	1174.500
14830	1174.800
14446	1175.700
12350	1175.800
14678	1186.900
13838	1187.000
14330	1187.400
12378	1187.900
14766	1188.100
13666	1188.900
12742	1194.700
13990	1195.200
13278	1195.700
14446	1196.000
13794	1197.200
14002	1197.200
14086	1198.000
12250	1200.400
13534	1203.200
13734	1206.400
13994	1211.600
12266	1213.400
14522	1213.500
13702	1214.200
14782	1214.500
13118	1219.500
12282	1225.400
13534	1228.600
13066	1233.200
12594	1233.900
13794	1238.900
12958	1239.000
12378	1242.600
14266	1243.200
13958	1243.400
12290	1244.100
14678	1245.900
13874	1250.300
12042	1250.900
12730	1253.100
13746	1253.300
14774	1258.900
14638	1259.100
13686	1261.400
13430	1263.400
14782	1264.500
13658	1266.100
12706	1266.300
12606	1266.400
12834	1267.900
13450	1268.100
14054	1268.300
14606	1268.900
13734	1270.600
12226	1271.800
14018	1273.400
14294	1274.000
13534	1275.900
14338	1277.400
13346	1279.600
12962	1279.900
12966	1281.300
12642	1282.300
14186	1282.500
12590	1282.700
12290	1283.700
12266	1283.800
14478	1284.000
13978	1286.200
13850	1286.900
14150	1287.400
12682	1299.600
13046	1299.700
14514	1300.300
13910	1300.500
12666	1301.500
12630	1302.100
12042	1302.400
13534	1302.900
14162	1307.300
12250	1308.300
13526	1308.500
13178	1310.100
13470	1316.000
12282	1324.200
14142	1325.800
14338	1327.100
12938	1334.400
13614	1335.500
13246	1335.900
14434	1339.100
13998	1340.900
13050	1341.700
13734	1342.300
12426	1343.000
12430	1343.300
14294	1343.500
13910	1344.000
12234	1344.100
13638	1345.500
14318	1346.400
12998	1346.900
12298	1348.600
14802	1350.600
12342	1353.300
13354	1355.500
12898	1357.300
12934	1362.900
14838	1363.300
14338	1363.400
14766	1364.800
13858	1365.200
12978	1365.700
14446	1366.800
13338	1367.400
12906	1369.100
14782	1369.400
13490	1373.200
14162	1381.200
13122	1381.800
12226	1383.000
14530	1385.600
13886	1386.100
14290	1386.200
13326	1386.300
14366	1386.400
14006	1386.500
12238	1387.300
14510	1388.100
13050	1388.900
12314	1389.000
13378	1389.000
13470	1389.000
14698	1393.800
12906	1400.000
12926	1402.000
13566	1402.400
14498	1402.600
12114	1403.000
13594	1403.000
12694	1403.500
13322	1403.800
14766	1404.000
13746	1407.800
13958	1408.800
12266	1414.800
13178	1418.200
12218	1419.000
14094	1419.000
13578	1419.500
13910	1420.600
14266	1425.800
12574	1427.400
12642	1433.100
13470	1435.100
13742	1438.400
13618	1439.200
13246	1439.400
14330	1439.500
13546	1440.300
13946	1440.300
12542	1441.200
14798	1446.400
14002	1447.900
12254	1448.800
12682	1454.100
13614	1455.000
12506	1456.900
13930	1459.000
12122	1459.100
13730	1462.400
14250	1463.000
13154	1469.700
14434	1471.700
14338	1474.800
13814	1475.000
14066	1481.300
13994	1482.300
12590	1484.500
14366	1486.400
13110	1487.400
12330	1487.500
14766	1488.800
13310	1489.300
12214	1489.700
13050	1489.800
12594	1490.400
12558	1490.500
14294	1491.200
12978	1491.600
12254	1492.600
13734	1494.300
12170	1496.000
14298	1496.600
13622	1497.100
13214	1499.900
12706	1502.000
12418	1503.000
12374	1503.800
13850	1504.200
14546	1504.600
13906	1504.800
13490	1506.100
13322	1509.100
14742	1512.700
13366	1514.200
12786	1518.700
14330	1519.000
13446	1519.100
14678	1520.000
12778	1526.600
12342	1526.700
13122	1527.100
13338	1527.400
13758	1533.400
13546	1539.100
12418	1540.800
13702	1541.400
12538	1541.700
14498	1542.400
12938	1544.100
13626	1547.100
14030	1548.000
12854	1554.300
14062	1560.300
12642	1560.800
13354	1561.600
14338	1561.600
12634	1562.400
14130	1562.400
12562	1564.000
13490	1565.300
13046	1574.100
12342	1575.100
13886	1575.400
12174	1575.800
14518	1577.700
12906	1579.100
14338	1587.500
13166	1592.100
14330	1592.400
12426	1593.900
13622	1596.600
13550	1597.300
14202	1597.800
12158	1597.900
12874	1598.000
13386	1602.400
13430	1603.900
12642	1605.200
13606	1605.700
12226	1605.800
14570	1606.700
13490	1614.100
13878	1615.800
14798	1619.300
14426	1621.500
14462	1626.100
12178	1629.300
12374	1630.500
13298	1631.600
13534	1631.700
13566	1632.200
14338	1632.800
13430	1636.800
11986	1638.500
12114	1638.800
14330	1640.000
12042	1640.800
12866	1640.800
12574	1641.400
12266	1642.200
13626	1642.600
13486	1643.100
14054	1647.700
12538	1649.300
13246	1651.900
12398	1653.100
12426	1654.100
13110	1656.100
13894	1656.400
12926	1658.100
12198	1659.100
14382	1669.000
13394	1671.100
13046	1671.400
14062	1672.400
14446	1672.400
13386	1681.000
12790	1681.400
12118	1683.700
14758	1684.500
12806	1687.500
13490	1689.500
11974	1691.200
12634	1691.200
12030	1691.600
12178	1692.000
14646	1692.100
13470	1692.700
11986	1692.900
12838	1692.900
12698	1693.100
12946	1706.500
14674	1711.500
12674	1711.700
13910	1712.200
13438	1713.600
14390	1713.700
14086	1714.400
13246	1723.400
12646	1725.600
13934	1727.100
12982	1727.800
14130	1728.800
13882	1738.600
12594	1739.000
14046	1739.800
12518	1739.900
14042	1742.200
12786	1743.500
13626	1743.700
13914	1744.600
14266	1745.100
13962	1748.000
14274	1752.100
14338	1752.500
12374	1755.100
13506	1755.800
12174	1757.200
13154	1757.200
13734	1757.200
12282	1762.500
14294	1764.700
12210	1765.900
12418	1770.500
13490	1773.000
14438	1773.100
14446	1775.000
13430	1775.100
13662	1776.600
13526	1783.100
13758	1787.900
12594	1789.100
14382	1789.600
12322	1791.300
13606	1792.600
13394	1795.500
14538	1796.100
12178	1802.500
12746	1802.600
12282	1804.400
14518	1804.400
12998	1804.700
12518	1805.800
13534	1806.400
14498	1807.300
13378	1807.800
12266	1808.200
14234	1809.200
14350	1810.900
13470	1813.000
12926	1813.500
13714	1814.000
12226	1814.500
13610	1814.600
14130	1814.700
12874	1814.900
14330	1815.400
14466	1815.900
14406	1823.500
13110	1823.800
13638	1823.800
12462	1824.400
12170	1824.600
14162	1824.700
12218	1825.300
12230	1825.300
14654	1826.600
13054	1826.800
13138	1826.900
14638	1826.900
12958	1827.400
13670	1827.400
12214	1827.900
13946	1828.200
13758	1828.300
12790	1828.400
13426	1831.900
13926	1833.000
13746	1836.600
13050	1837.900
14766	1840.100
12930	1840.400
12254	1840.600
12846	1841.500
13366	1841.800
14554	1844.800
14822	1849.700
14298	1850.700
13354	1852.200
12250	1852.600
13998	1853.000
12266	1853.800
14550	1857.700
12918	1859.000
13382	1859.000
12062	1859.300
13534	1859.300
13606	1860.300
13246	1860.400
13378	1860.700
12502	1861.500
14606	1863.600
13070	1864.700
12670	1865.800
13122	1866.400
13214	1866.500
14338	1866.600
13642	1867.100
12838	1875.000
12230	1875.600
12958	1876.000
12978	1876.900
13110	1877.400
12290	1882.200
12926	1882.800
12226	1892.400
12906	1892.500
14066	1893.900
12634	1894.500
13326	1896.000
12834	1897.300
12414	1897.800
13718	1897.800
13470	1898.300
14762	1898.300
14678	1902.200
12694	1902.600
12242	1903.400
13526	1904.300
12218	1906.900
14426	1908.600
13194	1909.700
14290	1915.600
13802	1920.700
13734	1923.100
12342	1923.400
14266	1928.300
12594	1931.100
13314	1931.200
14398	1931.700
14142	1933.700
13098	1934.700
12590	1938.800
14330	1944.400
13742	1945.600
14026	1948.900
12418	1950.300
14498	1951.100
14338	1952.800
13034	1953.200
14478	1953.600
14842	1954.800
14698	1955.900
12906	1956.600
12614	1964.500
12426	1965.300
13714	1966.900
13490	1967.600
12266	1968.200
14250	1969.200
13910	1970.900
13122	1971.300
13682	1971.600
12958	1972.600
12198	1976.500
12042	1981.800
12238	1982.400
13310	1983.500
12906	1984.100
14290	1986.700
12230	1986.900
12930	1987.500
14446	1987.800
13606	1988.400
12162	1990.300
14050	1993.300
12866	2000.100
12674	2001.400
14174	2001.500
14034	2004.600
13978	2006.100
12682	2008.300
14114	2008.300
13822	2011.800
13246	2011.900
14334	2016.600
14206	2019.700
13626	2020.100
12126	2021.000
13254	2023.400
12906	2027.500
14678	2027.700
13922	2028.400
13562	2028.700
13526	2037.500
13662	2040.400
14386	2040.400
13934	2040.600
12222	2040.700
13102	2045.200
14446	2045.400
13534	2048.900
13394	2052.000
13098	2052.300
12174	2052.700
12822	2056.900
14066	2057.300
14018	2061.600
12846	2063.500
14382	2063.800
13762	2065.400
