# NEST version: 3.9.0-post0.dev0
# RecordingBackendASCII version: 2
sender	time_ms
15377	502.000
15349	502.500
15221	504.700
15125	505.800
14901	506.400
15021	507.600
15289	510.900
15161	511.800
15353	516.000
15413	518.100
15169	519.200
14921	519.500
15053	519.800
15141	522.700
15321	523.800
15013	523.900
14989	524.400
15173	526.100
14929	527.300
15201	527.800
15189	528.100
14993	531.800
15409	532.000
15341	533.500
14857	536.900
15081	539.400
15253	539.800
15029	539.900
15077	539.900
14909	540.900
14949	542.400
15301	543.100
15309	543.100
15325	545.500
15293	545.600
15401	548.100
15049	549.700
15289	551.000
14945	551.900
15277	553.800
14965	554.200
15373	555.500
15353	558.400
15365	558.400
15009	559.100
14873	559.500
15021	560.100
15169	563.300
15113	564.000
15013	566.100
15037	567.600
15213	569.400
15189	572.100
14957	573.400
15109	573.900
14897	576.300
14901	578.700
15029	579.100
15137	579.300
15069	580.200
15393	580.700
15121	580.900
15253	581.200
15337	581.600
14885	583.900
15301	584.900
15077	585.100
15273	585.800
15033	586.900
14857	587.400
14977	587.600
15353	588.200
15293	591.700
14865	591.800
15321	591.900
14921	592.400
15341	594.800
15001	595.200
15017	595.200
15409	599.600
15169	600.700
15189	600.900
15041	601.500
15069	602.200
15025	604.100
15125	604.800
15353	606.100
15349	609.100
15029	609.800
15401	610.200
15425	610.200
15033	610.500
15173	610.600
14901	614.400
14937	618.700
15057	621.100
15221	622.500
15021	623.100
14881	624.300
14921	625.400
15369	625.400
15253	625.500
15073	625.600
15229	627.100
15077	627.900
15433	628.500
14933	630.300
14853	630.900
14865	631.100
14981	631.200
15025	631.800
15037	633.500
15353	635.900
14989	636.200
14993	637.300
15237	639.100
15409	641.900
15289	643.500
15173	643.800
15397	645.900
15157	646.700
15177	649.000
14869	651.800
15293	652.900
15033	653.900
15021	654.600
15153	654.800
14877	656.100
15081	658.500
15325	658.800
15013	661.700
15113	661.900
14981	662.100
15417	664.100
15353	665.500
15001	668.000
14881	668.300
14913	669.300
15069	672.400
14989	672.500
15053	672.500
15085	672.500
15261	672.700
14865	675.400
15065	678.000
15125	678.700
15049	678.800
15189	678.800
14993	679.500
15365	680.100
15209	680.600
15293	680.700
14929	681.200
15269	682.300
14901	687.800
14885	688.200
15201	688.800
15237	689.200
15037	689.300
15113	689.500
14861	689.600
15393	689.900
15253	690.100
15333	695.200
15009	698.400
15289	699.200
15225	701.200
15121	703.200
15345	703.900
14989	704.700
14865	704.800
15189	705.700
15389	705.800
15353	706.000
14869	706.200
15361	706.400
15297	707.100
15029	707.700
15057	709.700
15021	710.700
15365	710.700
15041	711.100
14933	711.200
15337	713.300
15037	714.100
15013	715.000
14993	715.600
15165	715.800
14857	721.300
15301	721.500
15157	722.200
15081	722.500
14941	722.900
15201	722.900
15073	724.300
15113	726.300
15177	727.000
14989	729.300
15069	730.200
15253	731.000
15309	731.800
14881	732.100
14985	735.300
15385	736.100
15241	736.300
15025	738.800
15261	739.600
15173	739.700
15369	740.100
15433	740.800
15065	741.100
15169	741.400
15189	742.100
14889	743.200
15205	743.300
15125	743.400
15293	743.600
15085	743.800
15037	743.900
14929	744.100
14965	744.400
15061	746.000
15325	747.400
15001	748.800
15401	748.800
14865	749.500
15033	750.700
15141	751.200
15221	752.900
14937	755.100
15153	756.100
15069	756.900
14901	757.200
15057	758.000
15041	758.300
15021	759.600
15353	761.000
15329	761.600
15321	762.600
15209	763.100
15277	765.100
14913	765.700
15049	765.800
15237	766.000
15233	772.400
15113	773.600
14869	774.000
15189	775.200
15213	776.300
14953	777.100
15249	778.300
15393	782.100
15293	782.700
15429	783.000
15037	783.200
15353	783.600
14941	783.700
15025	784.200
15033	787.500
14989	788.800
15369	789.500
15069	790.300
15345	794.400
15029	795.600
15413	795.600
15077	796.300
15089	796.600
14897	799.100
14885	799.400
15309	799.800
15241	800.400
15021	800.800
15149	801.300
15113	804.800
14989	805.600
15333	805.800
14985	805.900
15341	806.100
15073	806.700
14865	811.200
15101	811.600
15337	812.300
15141	812.600
15169	812.700
15189	812.900
15217	817.200
15057	821.800
14977	822.400
15357	823.000
15409	823.200
15069	823.500
15157	828.300
15081	828.500
15353	829.300
15209	829.500
15253	829.700
15265	832.200
15021	832.500
15425	833.000
15301	833.600
15037	834.800
14965	836.000
15429	838.600
15333	840.700
15373	841.600
15225	842.600
15065	843.400
15113	843.800
15309	847.300
14957	848.200
15085	849.600
15245	849.800
15189	849.900
15013	850.100
15317	850.100
15221	850.600
14885	851.600
15029	852.700
15349	853.500
15201	854.000
15009	856.600
15369	858.400
15057	859.700
15353	860.000
15365	860.200
15109	860.700
15217	861.800
15197	862.800
14909	864.500
15121	865.100
14937	865.300
14857	865.700
14897	866.100
15169	866.800
15209	867.500
14989	871.300
15237	873.500
15021	875.900
15173	876.500
15073	878.100
15293	878.700
14869	881.500
15265	882.200
15289	882.300
14901	883.700
14981	884.000
15029	885.300
14873	886.100
14881	886.700
14921	890.200
14913	890.300
15413	892.700
15225	893.300
15153	894.400
15337	894.400
14933	894.900
14993	896.000
15253	896.900
14997	900.000
15113	900.100
15057	900.200
14989	900.400
15201	901.600
14985	902.100
15037	903.200
15145	904.900
15077	905.600
15205	907.400
14897	909.800
15325	909.800
15233	910.000
15245	910.200
15213	910.500
15289	910.500
15009	911.000
15393	911.500
15385	913.200
15401	914.500
15157	914.600
15341	914.600
14941	914.900
15409	916.200
14849	917.800
14929	920.000
15353	924.300
15313	925.500
14881	927.800
15005	928.900
14885	930.600
15037	932.300
14953	933.000
15081	933.100
15033	933.300
15113	933.700
15261	933.700
15189	934.700
15249	937.900
14945	938.000
15209	940.800
14937	942.300
14905	943.000
15425	944.400
15105	944.700
15353	944.700
14957	945.200
15413	945.400
14901	949.800
15213	955.800
15041	957.100
15037	959.100
15333	959.800
15173	962.400
15141	964.900
15153	964.900
15189	964.900
14941	967.000
15021	968.500
15073	968.500
15113	969.100
14993	971.700
15293	972.100
15341	973.700
14913	973.800
15321	974.600
15285	975.100
15389	975.500
14929	975.600
15013	975.700
14989	977.800
15353	980.100
15329	980.200
14885	985.400
15289	985.400
15053	985.900
15177	985.900
15085	986.500
15005	989.100
14869	989.900
14981	991.800
14873	993.300
15189	993.600
15225	995.900
14921	996.000
15021	996.000
15041	1000.600
15077	1006.100
14965	1008.400
15169	1009.200
15301	1010.000
14973	1010.400
15049	1010.600
15413	1010.700
15013	1011.500
15081	1012.100
15261	1012.700
15065	1015.500
14865	1017.100
14945	1018.600
15401	1019.400
15373	1020.300
15333	1021.600
15381	1023.800
15269	1024.900
14977	1025.100
15289	1025.500
14933	1025.700
15105	1025.700
14921	1027.600
15353	1028.500
15297	1030.300
14853	1035.300
14989	1039.500
15053	1040.800
15029	1041.500
15273	1041.600
15341	1042.100
15189	1042.200
14873	1044.700
15121	1044.800
14953	1045.200
15353	1045.200
15097	1045.300
14957	1046.200
15033	1048.400
15361	1048.500
15321	1051.200
15301	1051.900
15129	1055.000
15325	1055.000
15169	1056.000
15245	1057.500
15173	1061.700
15393	1062.400
15365	1064.000
15293	1064.300
15069	1064.600
15297	1065.000
15377	1065.500
15309	1065.700
15265	1066.100
15221	1066.200
15381	1066.300
14897	1066.600
15073	1067.800
15137	1069.200
15029	1069.300
15113	1070.200
15153	1072.600
15353	1075.000
15269	1075.100
14865	1075.900
14901	1076.100
14953	1079.000
15021	1079.500
15369	1080.100
15409	1080.600
14921	1081.000
15057	1081.400
15257	1082.500
14869	1084.200
15261	1084.600
15413	1086.300
15373	1088.400
14985	1088.500
15201	1089.000
15085	1089.700
15073	1090.900
15385	1091.600
14889	1091.900
14877	1093.700
14941	1093.800
15265	1093.900
15289	1094.700
15013	1098.000
15189	1098.000
14873	1098.700
15353	1100.600
15049	1100.900
14881	1101.600
14913	1101.600
15297	1103.000
15037	1104.600
15021	1105.200
15213	1108.200
14901	1108.400
15001	1110.200
15065	1110.300
15009	1113.100
15309	1115.800
15333	1116.000
15225	1116.200
14897	1117.700
15081	1118.200
14885	1119.300
15169	1121.000
15301	1123.800
15293	1124.200
15341	1124.600
14953	1124.700
15345	1126.500
14933	1127.300
15393	1127.300
15349	1127.900
15353	1129.700
14981	1129.900
15245	1129.900
15325	1130.800
15273	1131.700
15125	1132.400
15069	1132.800
14989	1135.500
15005	1138.000
15233	1138.000
15173	1138.600
14929	1139.800
15029	1141.700
15049	1142.800
15209	1142.900
15149	1143.100
15305	1143.100
14997	1143.900
15105	1146.100
15113	1146.400
14901	1147.400
15253	1149.500
14889	1150.200
15261	1151.200
15297	1152.500
15301	1152.900
14861	1154.000
15041	1154.100
14881	1157.300
15341	1158.400
15165	1160.300
15129	1160.900
14953	1161.700
15141	1162.500
15021	1163.100
15337	1163.100
15293	1164.800
15309	1166.300
15081	1167.200
15173	1170.900
15353	1170.900
15241	1171.900
14885	1173.400
15221	1174.800
15181	1175.000
14993	1175.300
15169	1175.400
15073	1175.800
14985	1175.900
14901	1176.900
14865	1177.500
15397	1178.700
14937	1178.900
15409	1179.300
15289	1179.400
14857	1179.600
15053	1179.800
14869	1180.200
15209	1183.600
15029	1184.400
15345	1184.600
14913	1188.300
15037	1188.300
15369	1188.300
15101	1188.900
15265	1189.100
15201	1190.200
15109	1191.000
15401	1191.000
15197	1191.500
14921	1192.300
15337	1195.600
15273	1195.700
15413	1195.900
15085	1196.200
15149	1196.200
15177	1196.600
15189	1196.900
15069	1197.400
14989	1201.400
15013	1203.200
15173	1205.600
15393	1206.400
15417	1210.600
15353	1212.100
15325	1214.800
14865	1215.000
14889	1215.000
15313	1215.000
15301	1215.900
15021	1216.300
14977	1216.700
15333	1216.700
15341	1220.900
15433	1220.900
15009	1224.400
15293	1224.400
15241	1226.700
15037	1226.800
15429	1227.500
15225	1230.800
15013	1230.900
15281	1231.400
15193	1232.400
14857	1234.200
15409	1234.600
15337	1235.600
15101	1236.500
15353	1239.200
15221	1240.000
15057	1241.800
14885	1246.100
15149	1246.200
15425	1246.200
15309	1246.400
14909	1246.800
14953	1248.700
15265	1249.900
15025	1250.300
15349	1250.600
15313	1250.900
15237	1251.900
14881	1252.300
15209	1252.700
15133	1252.900
15197	1252.900
15033	1253.000
15037	1253.000
15333	1253.400
15105	1254.300
14937	1256.300
14897	1256.800
14957	1261.400
15021	1261.700
15073	1261.900
15085	1261.900
15077	1262.300
15261	1262.500
14929	1265.600
15325	1266.200
14873	1266.700
14989	1268.200
15105	1269.700
15269	1274.000
15125	1275.500
15341	1275.900
15169	1277.200
15301	1278.300
15361	1280.800
15433	1281.200
15293	1282.800
15065	1282.900
15141	1284.000
15409	1284.500
15265	1286.600
15289	1289.000
15345	1291.300
14941	1291.700
15085	1291.800
15389	1291.800
15309	1292.600
15073	1295.600
15033	1296.100
15201	1296.700
15053	1297.100
15021	1297.400
15241	1299.100
15029	1299.300
15353	1299.700
14945	1300.100
15209	1300.100
15197	1300.600
14989	1300.700
14973	1300.900
14977	1304.400
14889	1305.300
15237	1309.000
15333	1309.300
15141	1310.100
14865	1312.200
15289	1313.500
15425	1315.900
15409	1320.000
15313	1321.200
14885	1322.500
15093	1322.700
15393	1322.800
15285	1323.100
15353	1325.200
15369	1325.200
15265	1326.100
14965	1326.800
15029	1329.800
15013	1330.400
15149	1331.200
15293	1331.300
15021	1333.700
15169	1337.100
